event,event_name,driver,qual_pos,finish_pos,won,podium,pole,avg_race_pos,win_rate,podium_rate,track_type_street,race_pre_weekend_vwap,race_pre_weekend_last,race_pre_weekend_n,race_friday_vwap,race_friday_last,race_friday_n,race_saturday_vwap,race_saturday_last,race_saturday_n,race_race_day_vwap,race_race_day_last,race_race_day_n,pod_pre_weekend_vwap,pod_pre_weekend_last,pod_pre_weekend_n,pod_friday_vwap,pod_friday_last,pod_friday_n,pod_saturday_vwap,pod_saturday_last,pod_saturday_n,pod_race_day_vwap,pod_race_day_last,pod_race_day_n
GRAPDM25,Mexico City Grand Prix,TSU,11.0,13.0,0,0,0,14.6,0.010752688172043,0.032258064516129,0,0.01,0.01,4,0.01,0.01,3,,,0,0.01,0.01,2,0.07,0.07,2,0.06,0.06,1,0.055,0.05,2,0.015,0.02,4
GRAPDM25,Mexico City Grand Prix,VER,5.0,10.0,0,0,0,4.2,0.2366412213740458,0.5648854961832062,0,0.472337870296237,0.47,1249,0.4902127659574468,0.59,470,0.39103448275862074,0.13,1131,0.11855227882037533,0.01,1492,0.8406756756756757,0.85,148,0.6655172413793103,0.62,145,0.5564935064935065,0.99,924,0.99,0.99,4
GRAPDM25,Mexico City Grand Prix,VES,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
SAOPGP25,São Paulo Grand Prix,ALB,14.0,1.0,1,1,0,8.9,0.0,0.1,0,0.01,0.01,3,0.01,0.01,2,0.01,0.01,2,0.01,0.01,4,0.054000000000000006,0.06,5,,,0,,,0,0.06,0.06,2
SAOPGP25,São Paulo Grand Prix,ALO,11.0,10.0,0,0,0,11.3,0.0212765957446808,0.1382978723404255,0,0.01,0.01,1,0.01,0.01,2,0.01,0.01,4,0.01,0.01,1,0.06,0.06,2,0.06952380952380953,0.1,21,0.08285714285714287,0.04,7,0.0325,0.01,4
SAOPGP25,São Paulo Grand Prix,ANT,2.0,9.0,0,0,0,7.3,0.15,0.2,0,0.03,0.03,1,0.01875,0.02,8,0.07716981132075472,0.08,106,0.07866412213740458,0.01,262,0.10166666666666666,0.09,6,0.1288235294117647,0.12,34,0.4191304347826087,0.49,138,0.6453846153846153,0.99,325
SAOPGP25,São Paulo Grand Prix,BEA,3.0,13.0,0,0,0,12.9,0.0,0.0,0,0.01,0.01,2,0.01,0.01,1,0.0385,0.01,40,0.01,0.01,6,0.05,0.05,2,0.05,0.05,3,0.17370967741935484,0.05,62,0.041363636363636366,0.07,22
SAOPGP25,São Paulo Grand Prix,BOR,,,0,0,0,12.8,0.0,0.0,0,0.01,0.01,1,0.01,0.01,1,0.01,0.01,2,0.01,0.01,1,0.07,0.07,1,0.07,0.07,1,0.07,0.07,1,0.07,0.07,3
SAOPGP25,São Paulo Grand Prix,COL,18.0,5.0,0,0,0,13.8,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,0.03,0.03,1,0.01,0.01,1
SAOPGP25,São Paulo Grand Prix,GAS,6.0,16.0,0,0,0,14.8,0.0227272727272727,0.0681818181818181,0,0.01,0.01,1,0.01,0.01,1,0.01,0.01,1,0.01,0.01,1,0.03333333333333333,0.04,3,,,0,0.06928571428571428,0.08,14,0.04,0.01,10
SAOPGP25,São Paulo Grand Prix,HAD,8.0,15.0,0,0,0,13.2,0.0,0.0454545454545454,0,0.01,0.01,1,,,0,0.01,0.01,3,0.01,0.01,9,0.04333333333333333,0.03,6,0.05,0.05,3,0.07307692307692308,0.1,13,0.09021739130434783,0.07,46
SAOPGP25,São Paulo Grand Prix,HAM,12.0,17.0,0,0,0,6.9,0.2061068702290076,0.4885496183206106,0,0.04,0.04,26,0.038,0.04,10,0.018333333333333333,0.01,18,0.01,0.01,7,0.19943396226415092,0.17,53,0.18151515151515152,0.08,33,0.095,0.09,16,0.04611111111111111,0.03,18
SAOPGP25,São Paulo Grand Prix,HUL,10.0,11.0,0,0,0,10.6,0.0,0.0131578947368421,0,0.01,0.01,3,0.01,0.01,4,0.01,0.01,1,0.01,0.01,2,0.04,0.04,2,0.03666666666666667,0.03,3,0.02,0.02,1,0.0175,0.03,4
SAOPGP25,São Paulo Grand Prix,LAW,9.0,18.0,0,0,0,14.0,0.0,0.0357142857142857,0,,,0,0.01,0.01,1,,,0,0.01,0.01,2,0.05,0.05,1,,,0,0.05,0.05,1,0.0425,0.01,4
SAOPGP25,São Paulo Grand Prix,LEC,4.0,19.0,0,0,0,9.5,0.0681818181818181,0.2045454545454545,0,0.06033333333333333,0.06,30,0.04833333333333333,0.03,12,0.05626506024096385,0.04,83,0.042203389830508475,0.01,118,0.38,0.39,33,0.3085,0.15,40,0.35453125,0.44,64,0.44730158730158726,0.01,126
SAOPGP25,São Paulo Grand Prix,NOR,1.0,6.0,0,0,1,4.0,0.0833333333333333,0.2272727272727272,0,0.3587179487179487,0.35,117,0.3754109589041096,0.43,146,0.5670232558139535,0.73,430,0.810759368836292,0.99,1014,0.76484375,0.77,64,0.7846153846153847,0.79,39,0.86015625,0.87,64,0.8965584415584416,0.98,154
SAOPGP25,São Paulo Grand Prix,OCO,17.0,12.0,0,0,0,15.1,0.0,0.0,0,,,0,,,0,,,0,0.01,0.01,1,,,0,,,0,,,0,0.04,0.04,1
SAOPGP25,São Paulo Grand Prix,PIA,5.0,3.0,0,1,0,3.4,0.16,0.32,0,0.2004819277108434,0.2,83,0.21916666666666668,0.2,84,0.18792792792792792,0.09,222,0.11973421926910299,0.01,301,0.537,0.49,80,0.5323300970873787,0.62,103,0.6036879432624114,0.76,141,0.48065753424657537,0.01,365
SAOPGP25,São Paulo Grand Prix,RUS,7.0,8.0,0,0,0,6.5,0.0757575757575757,0.1590909090909091,0,0.040999999999999995,0.05,40,0.053030303030303025,0.04,33,0.08091743119266055,0.03,109,0.02150943396226415,0.01,53,0.3592105263157894,0.33,38,0.36725,0.37,40,0.3476190476190476,0.2,63,0.28775229357798165,0.09,218
SAOPGP25,São Paulo Grand Prix,SAI,15.0,14.0,0,0,0,6.9,0.0227272727272727,0.1515151515151515,0,0.01,0.01,3,0.01,0.01,1,,,0,0.01,0.01,1,0.05666666666666667,0.06,9,0.05833333333333333,0.06,6,0.05,0.05,1,0.035,0.03,2
SAOPGP25,São Paulo Grand Prix,STR,13.0,7.0,0,0,0,12.2,0.0,0.0229007633587786,0,0.01,0.01,1,0.01,0.01,2,,,0,0.01,0.01,1,0.04,0.04,1,0.03666666666666667,0.04,12,0.01,0.01,1,0.03,0.04,3
SAOPGP25,São Paulo Grand Prix,TSU,19.0,4.0,0,0,0,14.6,0.0106382978723404,0.0319148936170212,0,0.01,0.01,1,,,0,,,0,0.01,0.01,1,,,0,0.07,0.07,1,,,0,0.07333333333333333,0.08,3
SAOPGP25,São Paulo Grand Prix,VER,16.0,2.0,0,1,0,4.9,0.2348484848484848,0.5606060606060606,0,0.3819660194174757,0.4,412,0.35313131313131313,0.26,297,0.16684100418410044,0.01,478,0.1236986301369863,0.01,1095,0.7732727272727273,0.78,110,0.7728571428571429,0.7,77,0.3753048780487805,0.13,164,0.4855627425614489,0.99,773
LASVGP25,Las Vegas Grand Prix,ALB,16.0,15.0,0,0,0,7.3,0.009009009009009,0.1081081081081081,1,0.01,0.01,5,0.016,0.02,5,0.020476190476190474,0.01,21,0.01,0.01,19,0.03666666666666667,0.03,6,0.07703703703703703,0.07,27,0.07192307692307692,0.03,26,0.03,0.03,2
LASVGP25,Las Vegas Grand Prix,ALO,7.0,16.0,0,0,0,11.1,0.0210526315789473,0.1368421052631579,1,0.01,0.01,3,,,0,0.01,0.01,19,0.01,0.01,17,0.035,0.04,10,0.035,0.03,6,0.055,0.04,26,0.046,0.02,10
LASVGP25,Las Vegas Grand Prix,ANT,17.0,3.0,0,1,0,7.5,0.1428571428571428,0.1904761904761904,1,0.05,0.06,173,0.05914285714285714,0.06,70,0.062151898734177216,0.01,79,0.01,0.01,28,0.2537931034482759,0.25,116,0.33026315789473687,0.3,38,0.1771014492753623,0.03,69,0.40786764705882356,0.97,136
LASVGP25,Las Vegas Grand Prix,BEA,14.0,7.0,0,0,0,12.9,0.0,0.0,1,0.01,0.01,8,,,0,0.01,0.01,8,0.01,0.01,10,0.03903225806451613,0.03,31,0.052000000000000005,0.05,15,0.05090909090909091,0.03,11,0.02,0.02,1
LASVGP25,Las Vegas Grand Prix,BOR,18.0,,0,0,0,12.8,0.0,0.0,1,0.01,0.01,1,0.01,0.01,1,0.01,0.01,4,0.01,0.01,4,0.03,0.03,1,,,0,,,0,0.03,0.03,1
LASVGP25,Las Vegas Grand Prix,COL,15.0,18.0,0,0,0,12.6,0.0,0.0,1,0.01,0.01,2,,,0,0.01,0.01,3,0.01,0.01,5,,,0,0.02,0.02,1,,,0,0.02,0.02,3
LASVGP25,Las Vegas Grand Prix,GAS,10.0,17.0,0,0,0,14.9,0.0225563909774436,0.0676691729323308,1,0.01,0.01,2,0.01,0.01,2,0.01,0.01,10,0.01,0.01,8,0.03,0.03,1,0.03,0.03,4,0.03166666666666666,0.03,6,0.03,0.03,2
LASVGP25,Las Vegas Grand Prix,HAD,8.0,12.0,0,0,0,13.1,0.0,0.0434782608695652,1,0.01,0.01,6,,,0,0.011666666666666667,0.01,12,0.01,0.01,11,0.03,0.03,12,0.03,0.03,4,0.05852941176470588,0.04,34,0.04964285714285714,0.05,28
LASVGP25,Las Vegas Grand Prix,HAM,20.0,8.0,0,0,0,8.3,0.2045454545454545,0.4848484848484848,1,0.0255,0.02,80,0.025531914893617023,0.02,47,0.04867403314917127,0.01,181,0.01,0.01,74,0.11,0.13,84,0.17887096774193548,0.14,62,0.0956910569105691,0.05,123,0.07597938144329897,0.01,97
LASVGP25,Las Vegas Grand Prix,HUL,11.0,11.0,0,0,0,10.3,0.0,0.0129870129870129,1,0.01,0.01,5,0.01,0.01,1,0.01,0.01,9,0.01,0.01,16,0.03,0.03,6,0.03,0.03,6,0.024444444444444446,0.02,9,0.13058823529411764,0.06,17
LASVGP25,Las Vegas Grand Prix,LAW,6.0,13.0,0,0,0,13.8,0.0,0.0344827586206896,1,0.01,0.01,3,0.01,0.01,1,0.01,0.01,18,0.01,0.01,10,0.0275,0.02,4,0.0275,0.04,4,0.03956521739130434,0.05,23,0.04,0.02,8
LASVGP25,Las Vegas Grand Prix,LEC,9.0,5.0,0,0,0,11.0,0.0676691729323308,0.2030075187969924,1,0.04563380281690141,0.05,142,0.09203007518796992,0.08,133,0.06205555555555556,0.02,180,0.01678082191780822,0.01,146,0.23733870967741935,0.24,124,0.3708791208791209,0.44,91,0.14976744186046512,0.1,86,0.21558139534883722,0.36,301
LASVGP25,Las Vegas Grand Prix,NOR,1.0,2.0,0,1,1,4.4,0.0827067669172932,0.225563909774436,1,0.2991459627329192,0.25,644,0.22495176848874598,0.23,311,0.40991119005328597,0.45,1126,0.23626984126984127,0.01,2394,0.7314438502673797,0.72,187,0.6370093457943926,0.58,107,0.803252427184466,0.88,206,0.7293953488372092,0.03,430
LASVGP25,Las Vegas Grand Prix,OCO,13.0,9.0,0,0,0,15.4,0.0,0.0,1,0.01,0.01,3,,,0,0.01,0.01,5,0.01,0.01,8,0.03,0.02,2,,,0,,,0,0.04,0.04,2
LASVGP25,Las Vegas Grand Prix,PIA,5.0,4.0,0,0,0,3.4,0.1568627450980392,0.3333333333333333,1,0.11810077519379845,0.11,258,0.08121212121212121,0.08,66,0.06185185185185185,0.05,243,0.0369969040247678,0.01,323,0.4243402777777778,0.38,288,0.2627173913043478,0.23,92,0.34602409638554216,0.37,332,0.22827830188679246,0.04,424
LASVGP25,Las Vegas Grand Prix,RUS,4.0,10.0,0,0,0,6.6,0.075187969924812,0.1578947368421052,1,0.13706849315068495,0.17,365,0.16652941176470587,0.16,170,0.12235897435897435,0.08,390,0.11546914623837701,0.01,1183,0.476045197740113,0.55,177,0.5896491228070175,0.6,57,0.6018378378378378,0.6,185,0.7897668393782383,0.99,386
LASVGP25,Las Vegas Grand Prix,SAI,3.0,6.0,0,0,0,7.7,0.0225563909774436,0.150375939849624,1,0.01,0.01,13,0.0108,0.02,25,0.02375757575757576,0.02,165,0.01784090909090909,0.01,176,0.04,0.05,40,0.07,0.08,12,0.24262499999999998,0.2,240,0.191991341991342,0.01,231
LASVGP25,Las Vegas Grand Prix,STR,12.0,,0,0,0,12.4,0.0,0.0227272727272727,1,0.01,0.01,4,0.01,0.01,1,0.01,0.01,16,0.01,0.01,4,,,0,0.03,0.03,2,0.076,0.03,10,0.035,0.03,2
LASVGP25,Las Vegas Grand Prix,TSU,19.0,14.0,0,0,0,13.9,0.0105263157894736,0.031578947368421,1,0.01,0.01,4,0.010357142857142858,0.01,28,0.013571428571428573,0.01,14,0.01,0.01,4,0.02,0.02,2,0.06941176470588235,0.04,17,0.03222222222222222,0.03,9,0.015,0.01,4
LASVGP25,Las Vegas Grand Prix,VER,2.0,1.0,1,1,0,4.6,0.2330827067669172,0.5639097744360902,1,0.3725919869174162,0.37,1223,0.35931182795698924,0.37,465,0.40634050880626227,0.41,1022,0.7418103712795336,0.99,3259,0.7757213930348259,0.75,201,0.7367948717948718,0.72,78,0.8139487179487179,0.85,195,0.8873575129533678,0.99,193
QATGP25,Qatar Grand Prix,ALB,15.0,11.0,0,0,0,8.4,0.0089285714285714,0.1071428571428571,0,0.01,0.01,6,,,0,0.01,0.01,1,0.01,0.01,23,0.021,0.03,10,,,0,,,0,0.01,0.01,6
QATGP25,Qatar Grand Prix,ALO,7.0,7.0,0,0,0,12.1,0.0208333333333333,0.1354166666666666,0,0.01,0.01,6,0.01,0.01,2,0.01,0.01,3,0.01,0.01,11,0.02125,0.02,8,0.03263157894736842,0.05,19,0.0604,0.05,25,0.047142857142857146,0.01,21
QATGP25,Qatar Grand Prix,ANT,5.0,8.0,0,0,0,6.2,0.1363636363636363,0.2272727272727272,0,0.04,0.03,20,0.01175,0.02,40,0.014915254237288136,0.01,59,0.011136363636363635,0.01,44,0.21818181818181817,0.22,55,0.21313725490196078,0.14,51,0.13944444444444445,0.13,72,0.18242811501597445,0.02,313
QATGP25,Qatar Grand Prix,BEA,13.0,15.0,0,0,0,12.3,0.0,0.0,0,0.01,0.01,5,,,0,,,0,0.01,0.01,2,0.03,0.02,2,0.03,0.03,1,0.03,0.03,1,0.02,0.02,1
QATGP25,Qatar Grand Prix,BOR,14.0,17.0,0,0,0,12.8,0.0,0.0,0,0.01,0.01,3,,,0,0.01,0.01,2,0.01,0.01,4,,,0,,,0,0.02,0.02,2,0.02625,0.02,8
QATGP25,Qatar Grand Prix,COL,20.0,19.0,0,0,0,13.4,0.0,0.0,0,0.01,0.01,5,,,0,0.01,0.01,7,0.01,0.01,4,,,0,0.02,0.02,1,,,0,0.02,0.02,1
QATGP25,Qatar Grand Prix,GAS,9.0,18.0,0,0,0,15.8,0.0223880597014925,0.0671641791044776,0,0.01,0.01,4,,,0,0.01,0.01,3,0.01,0.01,3,0.02,0.02,1,,,0,0.01,0.01,2,0.03,0.03,1
QATGP25,Qatar Grand Prix,HAD,6.0,12.0,0,0,0,12.6,0.0,0.0416666666666666,0,0.01,0.01,4,,,0,0.01,0.01,1,0.01,0.01,2,0.02894736842105263,0.04,19,0.06,0.02,5,0.03333333333333333,0.04,3,0.05428571428571429,0.01,21
QATGP25,Qatar Grand Prix,HAM,18.0,14.0,0,0,0,8.8,0.2030075187969924,0.4812030075187969,0,0.020714285714285716,0.02,14,0.01565217391304348,0.01,23,0.01,0.01,27,0.01,0.01,10,0.1132258064516129,0.08,31,0.0925,0.07,28,0.05173913043478261,0.03,23,0.015,0.01,10
QATGP25,Qatar Grand Prix,HUL,11.0,20.0,0,0,0,10.6,0.0,0.0128205128205128,0,0.01,0.01,5,0.01,0.01,1,0.01,0.01,1,0.01,0.01,8,0.018000000000000002,0.01,5,0.02,0.02,4,0.01,0.01,3,0.01,0.01,9
QATGP25,Qatar Grand Prix,LAW,12.0,9.0,0,0,0,13.7,0.0,0.0333333333333333,0,0.01,0.01,4,,,0,0.01,0.01,8,0.01,0.01,2,,,0,,,0,,,0,0.02,0.02,1
QATGP25,Qatar Grand Prix,LEC,10.0,13.0,0,0,0,10.5,0.0671641791044776,0.2014925373134328,0,0.055882352941176466,0.05,17,0.024186046511627906,0.03,43,0.014411764705882353,0.01,34,0.01,0.01,9,0.2782978723404255,0.27,47,0.24684210526315792,0.2,19,0.16441176470588237,0.03,34,0.04375,0.01,24
QATGP25,Qatar Grand Prix,NOR,2.0,2.0,0,1,0,4.4,0.0820895522388059,0.2313432835820895,0,0.3391237113402062,0.33,194,0.4094761904761905,0.39,210,0.33769767441860465,0.24,430,0.13033106960950763,0.01,1178,0.7236538461538461,0.74,104,0.7707547169811321,0.78,53,0.7884042553191489,0.79,94,0.456204081632653,0.01,490
QATGP25,Qatar Grand Prix,OCO,17.0,16.0,0,0,0,15.4,0.0,0.0,0,0.01,0.01,4,,,0,0.01,0.01,1,0.01,0.01,8,0.02,0.02,1,,,0,,,0,0.01,0.01,3
QATGP25,Qatar Grand Prix,PIA,1.0,1.0,1,1,1,3.7,0.1538461538461538,0.3269230769230769,0,0.12285714285714286,0.12,112,0.20201793721973094,0.25,223,0.42260775862068967,0.6,464,0.35815513626834383,0.01,2385,0.48597826086956525,0.48,92,0.5919736842105263,0.69,152,0.7168461538461538,0.88,130,0.8780478087649403,0.99,251
QATGP25,Qatar Grand Prix,RUS,4.0,3.0,0,1,0,6.5,0.0746268656716417,0.1567164179104477,0,0.06135135135135135,0.06,37,0.03875,0.06,104,0.06661764705882353,0.04,136,0.029140625,0.01,128,0.40773333333333334,0.4,75,0.4331707317073171,0.5,82,0.4544897959183673,0.37,196,0.3082738095238095,0.01,168
QATGP25,Qatar Grand Prix,SAI,8.0,6.0,0,0,0,7.6,0.0223880597014925,0.1492537313432835,0,0.01,0.01,5,0.01,0.01,3,0.01,0.01,1,0.01,0.01,28,0.034074074074074076,0.04,27,0.1025,0.15,12,0.06769230769230769,0.05,13,0.6167292225201072,0.93,373
QATGP25,Qatar Grand Prix,STR,19.0,4.0,0,0,0,12.4,0.0,0.0225563909774436,0,0.01,0.01,5,,,0,0.01,0.01,12,0.01,0.01,3,,,0,,,0,0.02,0.02,4,0.03,0.03,1
QATGP25,Qatar Grand Prix,TSU,16.0,10.0,0,0,0,14.1,0.0104166666666666,0.03125,0,0.01,0.01,5,0.01,0.01,2,0.01,0.01,1,0.01,0.01,3,0.02,0.02,4,0.07,0.1,5,0.0375,0.02,4,0.03,0.03,1
QATGP25,Qatar Grand Prix,VER,3.0,5.0,0,0,0,4.2,0.2388059701492537,0.5671641791044776,0,0.45005825242718445,0.45,515,0.3996043956043956,0.28,455,0.23865871833084948,0.18,671,0.5948665480427047,0.99,3372,0.7934810126582279,0.8,158,0.8101298701298701,0.71,77,0.6670857142857143,0.72,175,0.8079638009049773,0.95,221
ABUDGP25,Abu Dhabi Grand Prix,ALB,17.0,12.0,0,0,0,8.0,0.0088495575221238,0.1061946902654867,0,0.01,0.01,2,0.01,0.01,1,,,0,0.01,0.01,15,0.04333333333333333,0.05,3,,,0,0.01,0.01,1,0.01,0.01,8
ABUDGP25,Abu Dhabi Grand Prix,ALO,6.0,11.0,0,0,0,12.3,0.0206185567010309,0.134020618556701,0,0.01,0.01,3,0.01,0.01,1,,,0,0.01,0.01,13,0.03,0.02,10,,,0,0.03740740740740741,0.05,27,0.06,0.11,22
ABUDGP25,Abu Dhabi Grand Prix,ANT,8.0,9.0,0,0,0,6.9,0.1304347826086956,0.217391304347826,0,0.03777777777777778,0.03,18,0.02625,0.02,8,0.015,0.01,4,0.01,0.01,11,0.1853846153846154,0.18,65,0.19358974358974357,0.2,39,0.09971428571428571,0.02,35,0.02259259259259259,0.02,27
ABUDGP25,Abu Dhabi Grand Prix,ARO,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ABUDGP25,Abu Dhabi Grand Prix,BEA,12.0,17.0,0,0,0,12.5,0.0,0.0,0,0.01,0.01,1,,,0,0.01,0.01,1,0.01,0.01,1,0.035,0.03,2,0.02909090909090909,0.02,11,0.031071428571428573,0.01,28,0.01,0.01,2
ABUDGP25,Abu Dhabi Grand Prix,BOR,7.0,19.0,0,0,0,13.9,0.0,0.0,0,,,0,,,0,,,0,0.01,0.01,1,,,0,,,0,0.03,0.03,5,0.03,0.03,10
ABUDGP25,Abu Dhabi Grand Prix,BRO,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ABUDGP25,Abu Dhabi Grand Prix,COL,20.0,7.0,0,0,0,14.5,0.0,0.0,0,0.01,0.01,1,,,0,,,0,0.01,0.01,2,,,0,,,0,0.01,0.01,1,0.03,0.03,1
ABUDGP25,Abu Dhabi Grand Prix,CRA,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ABUDGP25,Abu Dhabi Grand Prix,GAS,19.0,8.0,0,0,0,15.9,0.0222222222222222,0.0666666666666666,0,0.01,0.01,1,,,0,,,0,0.01,0.01,1,0.023333333333333334,0.03,3,,,0,,,0,0.01,0.01,1
ABUDGP25,Abu Dhabi Grand Prix,HAD,10.0,20.0,0,0,0,11.8,0.0,0.04,0,0.01,0.01,1,0.01,0.01,1,,,0,0.01,0.01,1,0.0635,0.06,20,0.054000000000000006,0.03,5,0.04,0.04,12,0.02875,0.04,8
ABUDGP25,Abu Dhabi Grand Prix,HAM,16.0,10.0,0,0,0,9.2,0.2014925373134328,0.4776119402985074,0,0.015,0.01,10,0.01,0.01,5,0.01,0.01,4,0.01,0.01,17,0.0758139534883721,0.08,43,0.06466666666666666,0.08,15,0.05,0.02,6,0.04416666666666667,0.1,12
ABUDGP25,Abu Dhabi Grand Prix,HIR,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ABUDGP25,Abu Dhabi Grand Prix,HUL,18.0,4.0,0,0,0,11.2,0.0,0.0126582278481012,0,0.01,0.01,1,0.01,0.01,1,,,0,0.01,0.01,3,0.04,0.04,3,0.06,0.06,3,0.05,0.05,9,0.01,0.01,4
ABUDGP25,Abu Dhabi Grand Prix,IWA,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ABUDGP25,Abu Dhabi Grand Prix,LAW,14.0,16.0,0,0,0,13.4,0.0,0.032258064516129,0,0.01,0.01,2,,,0,,,0,0.01,0.01,3,,,0,,,0,,,0,0.04,0.04,1
ABUDGP25,Abu Dhabi Grand Prix,LEC,5.0,1.0,1,1,0,10.9,0.0666666666666666,0.2,0,0.023846153846153847,0.02,13,0.018333333333333333,0.02,12,0.013703703703703704,0.01,27,0.010681818181818181,0.01,44,0.11470588235294117,0.12,51,0.12310344827586206,0.13,29,0.12544117647058825,0.15,68,0.21890909090909091,0.01,275
ABUDGP25,Abu Dhabi Grand Prix,LEL,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ABUDGP25,Abu Dhabi Grand Prix,LIN,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ABUDGP25,Abu Dhabi Grand Prix,NOR,2.0,3.0,0,1,0,4.3,0.0814814814814814,0.237037037037037,0,0.29754807692307694,0.31,208,0.3459615384615385,0.39,208,0.2750125944584383,0.22,397,0.1425772097976571,0.01,939,0.7114285714285714,0.72,126,0.7127058823529411,0.74,85,0.7421590909090909,0.75,176,0.7835540069686411,0.99,287
ABUDGP25,Abu Dhabi Grand Prix,OCO,9.0,15.0,0,0,0,15.6,0.0,0.0,0,0.01,0.01,4,,,0,,,0,0.01,0.01,2,0.04,0.04,1,,,0,0.03,0.03,1,0.03,0.03,1
ABUDGP25,Abu Dhabi Grand Prix,OWA,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ABUDGP25,Abu Dhabi Grand Prix,PIA,3.0,2.0,0,1,0,3.7,0.1698113207547169,0.3396226415094339,0,0.2251127819548872,0.22,133,0.21568421052631578,0.2,95,0.16252336448598131,0.1,214,0.12599557522123894,0.01,904,0.6782758620689655,0.65,87,0.6637254901960784,0.65,51,0.6464748201438849,0.72,139,0.798409090909091,0.99,220
ABUDGP25,Abu Dhabi Grand Prix,RUS,4.0,14.0,0,0,0,5.7,0.074074074074074,0.1629629629629629,0,0.06333333333333332,0.06,21,0.05,0.04,17,0.04323529411764706,0.02,102,0.019058823529411763,0.01,85,0.3801538461538462,0.38,65,0.375,0.38,30,0.391294964028777,0.4,139,0.3563101604278075,0.01,187
ABUDGP25,Abu Dhabi Grand Prix,SAI,13.0,18.0,0,0,0,7.6,0.0222222222222222,0.1481481481481481,0,0.01,0.01,5,0.01,0.01,3,,,0,0.01,0.01,7,0.07390243902439025,0.08,41,0.07757575757575758,0.07,33,0.04666666666666667,0.02,33,0.022222222222222223,0.01,27
ABUDGP25,Abu Dhabi Grand Prix,SHI,,,0,0,0,10.0,0.0,0.0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
ABUDGP25,Abu Dhabi Grand Prix,STR,15.0,6.0,0,0,0,11.3,0.0,0.0223880597014925,0,0.01,0.01,1,,,0,,,0,0.01,0.01,1,0.027777777777777776,0.03,9,0.016666666666666666,0.01,3,0.02,0.01,7,0.01,0.01,1
ABUDGP25,Abu Dhabi Grand Prix,TSU,11.0,13.0,0,0,0,13.2,0.0103092783505154,0.0309278350515463,0,0.01,0.01,3,,,0,,,0,0.01,0.01,4,0.05333333333333333,0.08,3,0.07,0.07,2,0.058571428571428566,0.03,7,0.0425,0.11,8
ABUDGP25,Abu Dhabi Grand Prix,VER,1.0,5.0,0,0,1,4.0,0.237037037037037,0.562962962962963,0,0.41340869565217386,0.43,575,0.4198591549295774,0.42,355,0.5915249662618084,0.72,741,0.8153584705257567,0.99,1883,0.8229292929292928,0.82,99,0.7983098591549296,0.81,71,0.8390361445783132,0.91,83,0.9038620689655172,0.99,145
