event,event_name,driver,qual_pos,finish_pos,fp1_pos,fp2_pos,fp3_pos,won,podium,pole,avg_race_pos,avg_qual_pos,win_rate,podium_rate,pole_rate,n_races,track_type_street,track_speed_high,track_overtaking_high,race_price_early,race_price_late,race_price_all,race_n_trades,pod_price_early,pod_price_late,pod_price_all,pod_n_trades,pole_price_early,pole_price_late,pole_n_trades
ITAGP25,Italian Grand Prix,HUL,12.0,,,8.0,11.0,0,0,0,11.0,16.8,0.0,0.0140845070422535,0.0,71,0,0,0,0.01,0.01,0.01,6,0.016666666666666666,0.01,0.011538461538461537,13,,,0
ITAGP25,Italian Grand Prix,LAW,20.0,17.0,13.0,17.0,16.0,0,0,0,14.6,12.7,0.0,0.0434782608695652,0.0,23,0,0,0,0.01,0.01,0.01,5,0.01,0.02,0.0175,4,,,0
ITAGP25,Italian Grand Prix,LEC,4.0,4.0,2.0,2.0,2.0,0,0,0,7.4,6.0,0.0708661417322834,0.2125984251968504,0.1732283464566929,127,0,0,0,0.047803030303030306,0.10568181818181818,0.09659133709981167,531,0.23808510638297872,0.4358156028368794,0.4143262411347518,564,,,0
ITAGP25,Italian Grand Prix,MAR,,,12.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,2,0,0,0,,,,0,,,,0,,,0
ITAGP25,Italian Grand Prix,NOR,2.0,1.0,6.0,1.0,1.0,1,1,0,2.4,2.5,0.0787401574803149,0.2204724409448819,0.0629921259842519,127,0,0,0,0.08274698795180722,0.35337349397590356,0.2834698795180723,1660,0.8874561403508773,0.7828947368421052,0.8015468409586056,459,,,0
ITAGP25,Italian Grand Prix,OCO,15.0,18.0,,16.0,20.0,0,0,0,13.5,14.8,0.0,0.0,0.0,106,0,0,0,0.01,0.01,0.01,6,0.01,0.01,0.01,3,,,0
ITAGP25,Italian Grand Prix,PIA,3.0,3.0,,4.0,3.0,0,1,0,2.4,2.0,0.1777777777777777,0.3111111111111111,0.1111111111111111,45,0,0,0,0.1286350974930362,0.4555710306406685,0.3190744606819763,1437,0.8443442622950819,0.8477049180327869,0.8212678936605318,489,,,0
ITAGP25,Italian Grand Prix,RUS,6.0,8.0,8.0,10.0,5.0,0,0,0,5.8,5.0,0.0708661417322834,0.1496062992125984,0.0157480314960629,127,0,0,0,0.012142857142857143,0.03214285714285715,0.04008928571428571,112,0.12342857142857143,0.3092857142857143,0.20604240282685513,283,,,0
ITAGP25,Italian Grand Prix,SAI,13.0,7.0,3.0,3.0,13.0,0,0,0,7.9,12.3,0.0236220472440944,0.1417322834645669,0.0393700787401574,127,0,0,0,0.01,0.01,0.01,21,0.04692307692307693,0.027692307692307693,0.05,54,,,0
ITAGP25,Italian Grand Prix,STR,17.0,13.0,15.0,13.0,19.0,0,0,0,12.3,15.5,0.0,0.0238095238095238,0.0079365079365079,126,0,0,0,0.01,0.01,0.01,5,0.02,0.02,0.02,3,,,0
ITAGP25,Italian Grand Prix,TSU,10.0,16.0,14.0,9.0,15.0,0,0,0,13.3,12.4,0.0112359550561797,0.0337078651685393,0.0,89,0,0,0,0.01,0.01,0.01,4,0.026666666666666665,0.01,0.013333333333333332,15,,,0
ITAGP25,Italian Grand Prix,VER,1.0,2.0,,6.0,4.0,0,1,1,4.4,3.6,0.2362204724409448,0.5590551181102362,0.3385826771653543,127,0,0,0,0.9118058252427184,0.20836893203883494,0.5135953420669578,2061,0.8402836879432624,0.5602127659574468,0.6647695035460992,564,,,0
ITAGP25,Italian Grand Prix,VOI,,,7.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,0,0,,,,0,,,,0,,,0
AZEGP25,Azerbaijan Grand Prix,ALB,20.0,7.0,5.0,9.0,7.0,0,0,0,11.1,11.5,0.0,0.1037735849056603,0.0094339622641509,106,1,0,1,0.01,0.01,0.01,9,0.025,0.03666666666666667,0.0296,25,,,0
AZEGP25,Azerbaijan Grand Prix,ALO,12.0,15.0,15.0,19.0,14.0,0,0,0,11.0,9.2,0.0222222222222222,0.1444444444444444,0.0,90,1,0,1,0.01,0.01,0.01,14,0.05333333333333333,0.05,0.04466666666666667,15,,,0
AZEGP25,Azerbaijan Grand Prix,ANT,6.0,6.0,11.0,4.0,5.0,0,0,0,9.5,10.3,0.125,0.1875,0.0,16,1,0,1,0.020833333333333336,0.01,0.01392156862745098,51,0.1535,0.08425,0.152375,160,,,0
AZEGP25,Azerbaijan Grand Prix,BEA,15.0,10.0,16.0,5.0,8.0,0,0,0,13.0,13.7,0.0,0.0,0.0,20,1,0,1,0.01,0.01,0.01,4,0.01,0.01,0.01,6,,,0
AZEGP25,Azerbaijan Grand Prix,BOR,14.0,14.0,13.0,15.0,18.0,0,0,0,13.8,12.4,0.0,0.0,0.0,16,1,0,1,0.01,0.01,0.01,2,0.02,0.02,0.02,10,,,0
AZEGP25,Azerbaijan Grand Prix,COL,16.0,19.0,19.0,20.0,15.0,0,0,0,12.555555555555555,16.7,0.0,0.0,0.0,10,1,0,1,0.01,0.01,0.01,3,0.01,0.01,0.01,4,,,0
AZEGP25,Azerbaijan Grand Prix,GAS,19.0,18.0,20.0,16.0,19.0,0,0,0,14.5,13.6,0.0234375,0.0625,0.0,128,1,0,1,0.01,0.01,0.01,4,0.01,0.01,0.01,3,,,0
AZEGP25,Azerbaijan Grand Prix,HAD,9.0,3.0,10.0,13.0,11.0,0,1,0,13.7,9.4,0.0,0.0,0.0,18,1,0,1,0.01,0.01,0.01,10,0.149,0.32299999999999995,0.13511627906976742,43,,,0
AZEGP25,Azerbaijan Grand Prix,HAM,11.0,5.0,14.0,1.0,4.0,0,0,0,7.4,7.4,0.2047244094488189,0.4960629921259842,0.1889763779527559,127,1,0,1,0.04925925925925925,0.03425925925925926,0.07497716894977169,219,0.09771929824561404,0.14210526315789473,0.18748917748917748,231,,,0
AZEGP25,Azerbaijan Grand Prix,HUL,17.0,11.0,12.0,18.0,12.0,0,0,0,11.0,16.4,0.0,0.0138888888888888,0.0,72,1,0,1,0.01,0.01,0.01,2,0.01,0.01,0.01,4,,,0
AZEGP25,Azerbaijan Grand Prix,LAW,7.0,13.0,9.0,7.0,9.0,0,0,0,15.3,13.2,0.0,0.0416666666666666,0.0,24,1,0,1,0.01,0.01,0.01,45,0.07521739130434782,0.03739130434782609,0.06536842105263158,95,,,0
AZEGP25,Azerbaijan Grand Prix,LEC,5.0,9.0,3.0,2.0,10.0,0,0,0,7.4,5.6,0.0703125,0.2109375,0.171875,128,1,0,1,0.0467741935483871,0.08021505376344086,0.09930107526881721,372,0.1328125,0.5203125,0.4125390625,256,,,0
AZEGP25,Azerbaijan Grand Prix,NOR,2.0,8.0,1.0,10.0,1.0,0,0,0,2.4,2.4,0.0859375,0.2265625,0.0625,128,1,0,1,0.12978723404255318,0.312936170212766,0.2275609756097561,943,0.4415909090909091,0.7678787878787878,0.6616257088846881,529,,,0
AZEGP25,Azerbaijan Grand Prix,OCO,18.0,17.0,18.0,8.0,17.0,0,0,0,14.0,15.4,0.0,0.0,0.0,107,1,0,1,0.01,0.01,0.01,4,0.02,0.01,0.0125,8,,,0
AZEGP25,Azerbaijan Grand Prix,PIA,3.0,,2.0,12.0,3.0,0,0,0,2.5,2.1,0.1739130434782608,0.3260869565217391,0.108695652173913,46,1,0,1,0.09322033898305085,0.3659322033898305,0.2737429378531073,1416,0.5486585365853659,0.8259756097560975,0.640790273556231,658,,,0
AZEGP25,Azerbaijan Grand Prix,RUS,4.0,2.0,4.0,3.0,6.0,0,1,0,6.3,5.1,0.0703125,0.1484375,0.015625,128,1,0,1,0.0285,0.034,0.03515337423312884,163,0.7287837837837837,0.2518918918918919,0.4022742474916388,299,,,0
AZEGP25,Azerbaijan Grand Prix,SAI,8.0,4.0,8.0,11.0,13.0,0,0,0,8.0,13.0,0.0234375,0.140625,0.0390625,128,1,0,1,0.06020408163265306,0.027755102040816326,0.04371859296482412,199,0.7312871287128714,0.18841584158415842,0.3367654320987654,405,,,0
AZEGP25,Azerbaijan Grand Prix,STR,13.0,16.0,17.0,17.0,20.0,0,0,0,12.8,15.3,0.0,0.0236220472440944,0.0078740157480314,127,1,0,1,0.01,0.01,0.01,4,0.01,0.01,0.01,5,,,0
AZEGP25,Azerbaijan Grand Prix,TSU,10.0,12.0,6.0,14.0,16.0,0,0,0,13.9,12.7,0.0111111111111111,0.0333333333333333,0.0,90,1,0,1,0.01,0.01,0.01,8,0.09375,0.015,0.063125,32,,,0
AZEGP25,Azerbaijan Grand Prix,VER,1.0,1.0,7.0,6.0,2.0,1,1,1,4.2,3.6,0.234375,0.5625,0.34375,128,1,0,1,0.7537662337662338,0.18324675324675327,0.4744588744588744,1848,0.8675,0.6889655172413793,0.7712017167381974,466,,,0
SINGP25,Singapore Grand Prix,ALB,12.0,9.0,20.0,13.0,11.0,0,0,0,11.5,12.8,0.0,0.102803738317757,0.0093457943925233,107,1,0,0,0.01,0.01,0.01,23,0.027777777777777776,0.03111111111111111,0.02918918918918919,37,,,0
SINGP25,Singapore Grand Prix,ALO,10.0,13.0,1.0,4.0,15.0,0,0,0,11.4,9.8,0.0219780219780219,0.1428571428571428,0.0,91,1,0,0,0.02090909090909091,0.01,0.019090909090909092,44,0.045,0.07947368421052632,0.1096774193548387,155,,,0
SINGP25,Singapore Grand Prix,ANT,4.0,4.0,14.0,18.0,5.0,0,0,0,9.2,9.6,0.1176470588235294,0.1764705882352941,0.0,17,1,0,0,0.020689655172413793,0.01,0.01603448275862069,116,0.1549090909090909,0.15272727272727274,0.16743243243243242,222,,,0
SINGP25,Singapore Grand Prix,BEA,9.0,15.0,16.0,12.0,14.0,0,0,0,13.2,13.8,0.0,0.0,0.0,21,1,0,0,0.01,0.01,0.01,8,0.04,0.03,0.0325,8,,,0
SINGP25,Singapore Grand Prix,BOR,16.0,19.0,17.0,15.0,12.0,0,0,0,13.3,12.2,0.0,0.0,0.0,17,1,0,0,0.01,0.01,0.01,10,0.023333333333333334,0.03,0.028333333333333335,12,,,0
SINGP25,Singapore Grand Prix,COL,18.0,20.0,19.0,19.0,16.0,0,0,0,13.2,16.8,0.0,0.0,0.0,11,1,0,0,0.01,0.01,0.01,6,0.02,0.02,0.02,2,,,0
SINGP25,Singapore Grand Prix,GAS,20.0,2.0,13.0,16.0,19.0,0,1,0,14.9,14.6,0.0232558139534883,0.0620155038759689,0.0,129,1,0,0,0.01,0.01,0.01,5,0.02,0.02,0.02,5,,,0
SINGP25,Singapore Grand Prix,HAD,8.0,18.0,7.0,2.0,7.0,0,0,0,13.3,9.3,0.0,0.0526315789473684,0.0,19,1,0,0,0.01,0.01,0.01,16,0.04086956521739131,0.03391304347826087,0.05163043478260869,92,,,0
SINGP25,Singapore Grand Prix,HAM,6.0,1.0,4.0,10.0,8.0,1,1,0,7.7,7.3,0.203125,0.4921875,0.1875,128,1,0,0,0.019692307692307693,0.025538461538461538,0.026423076923076924,260,0.05948717948717949,0.1280769230769231,0.10580128205128204,312,,,0
SINGP25,Singapore Grand Prix,HUL,11.0,5.0,12.0,14.0,9.0,0,0,0,10.9,16.3,0.0,0.0136986301369863,0.0,73,1,0,0,0.01,0.01,0.01,10,0.03,0.03,0.026666666666666665,12,,,0
SINGP25,Singapore Grand Prix,LAW,14.0,8.0,15.0,17.0,20.0,0,0,0,14.9,12.2,0.0,0.04,0.0,25,1,0,0,0.01,0.01,0.01,7,0.03,0.03,0.03,6,,,0
SINGP25,Singapore Grand Prix,LEC,7.0,14.0,2.0,9.0,10.0,0,0,0,7.7,5.0,0.0697674418604651,0.2093023255813953,0.1705426356589147,129,1,0,0,0.019019607843137255,0.07470588235294118,0.05092233009708738,206,0.06338983050847458,0.3908474576271186,0.25684873949579834,238,,,0
SINGP25,Singapore Grand Prix,NOR,5.0,7.0,6.0,5.0,4.0,0,0,0,2.8,2.2,0.0852713178294573,0.2248062015503876,0.0620155038759689,129,1,0,0,0.07455882352941176,0.3235882352941177,0.17056576047024247,1361,0.5862585034013605,0.7465306122448979,0.6107470288624788,589,,,0
SINGP25,Singapore Grand Prix,OCO,19.0,16.0,10.0,7.0,13.0,0,0,0,13.7,15.3,0.0,0.0,0.0,108,1,0,0,0.01,0.01,0.01,7,0.016666666666666666,0.03,0.05083333333333333,12,,,0
SINGP25,Singapore Grand Prix,PIA,3.0,6.0,5.0,1.0,2.0,0,0,0,2.5,2.3,0.1702127659574468,0.3191489361702128,0.1063829787234042,47,1,0,0,0.12271386430678467,0.2901769911504425,0.208481945467944,1357,0.3790322580645162,0.746258064516129,0.6336012861736334,622,,,0
SINGP25,Singapore Grand Prix,RUS,1.0,11.0,11.0,20.0,3.0,0,0,1,5.6,5.2,0.0697674418604651,0.1550387596899224,0.0155038759689922,129,1,0,0,0.8554666666666667,0.2611466666666667,0.5836666666666667,1500,0.8201041666666667,0.2523958333333333,0.5902331606217617,386,,,0
SINGP25,Singapore Grand Prix,SAI,13.0,3.0,8.0,8.0,6.0,0,1,0,7.6,13.3,0.0232558139534883,0.1395348837209302,0.0387596899224806,129,1,0,0,0.01,0.01,0.01,25,0.06909090909090909,0.034545454545454546,0.04454545454545454,88,,,0
SINGP25,Singapore Grand Prix,STR,17.0,12.0,18.0,6.0,17.0,0,0,0,12.8,15.8,0.0,0.0234375,0.0078125,128,1,0,0,0.01,0.01,0.01,6,0.015,0.025,0.026363636363636363,11,,,0
SINGP25,Singapore Grand Prix,TSU,15.0,17.0,9.0,11.0,18.0,0,0,0,13.9,12.7,0.0109890109890109,0.0329670329670329,0.0,91,1,0,0,0.01,0.01,0.01,14,0.03,0.035,0.03166666666666666,18,,,0
SINGP25,Singapore Grand Prix,VER,2.0,10.0,3.0,3.0,1.0,0,0,0,3.8,3.5,0.2403100775193798,0.5658914728682171,0.3488372093023256,129,1,0,0,0.14001958863858963,0.2715572967678746,0.333665280156594,4087,0.8198173515981735,0.6899086757990868,0.7531050228310502,876,,,0
UNISGP25,United States Grand Prix,ALB,15.0,7.0,6.0,,,0,0,0,11.5,13.4,0.0,0.1018518518518518,0.0092592592592592,108,0,0,0,0.01,0.0125,0.010555555555555556,18,0.05428571428571429,0.04142857142857143,0.03967741935483871,31,,,0
UNISGP25,United States Grand Prix,ALO,10.0,12.0,4.0,,,0,0,0,10.9,10.0,0.0217391304347826,0.1413043478260869,0.0,92,0,0,0,0.01,0.14,0.04095238095238095,21,0.04,0.041111111111111105,0.03743589743589744,39,,,0
UNISGP25,United States Grand Prix,ANT,6.0,1.0,18.0,,,1,1,0,7.8,8.5,0.1111111111111111,0.1666666666666666,0.0,18,0,0,0,0.01,0.021,0.01275,40,0.04454545454545454,0.08045454545454545,0.08311111111111112,90,,,0
UNISGP25,United States Grand Prix,BEA,9.0,16.0,10.0,,,0,0,0,13.7,13.0,0.0,0.0,0.0,22,0,0,0,0.01,0.013333333333333332,0.010714285714285714,14,0.025,0.013333333333333332,0.037599999999999995,25,,,0
UNISGP25,United States Grand Prix,BOR,18.0,6.0,12.0,,,0,0,0,14.0,12.2,0.0,0.0,0.0,18,0,0,0,0.01,0.015,0.01125,8,0.01,0.03,0.013333333333333332,6,,,0
UNISGP25,United States Grand Prix,COL,17.0,17.0,16.0,,,0,0,0,13.9,16.6,0.0,0.0,0.0,12,0,0,0,0.01,0.015,0.01125,8,0.01,0.02,0.016,5,,,0
UNISGP25,United States Grand Prix,GAS,14.0,19.0,17.0,,,0,0,0,13.1,14.8,0.023076923076923,0.0692307692307692,0.0,130,0,0,0,0.01,0.015,0.011111111111111112,9,0.01,0.02,0.011428571428571429,7,,,0
UNISGP25,United States Grand Prix,HAD,,11.0,9.0,,,0,0,0,13.2,9.4,0.0,0.05,0.0,20,0,0,0,0.01,0.02,0.011428571428571429,7,0.034545454545454546,0.04363636363636363,0.036304347826086956,46,,,0
UNISGP25,United States Grand Prix,HAM,5.0,8.0,8.0,,,0,0,0,7.1,7.5,0.2093023255813953,0.4961240310077519,0.1860465116279069,129,0,0,0,0.022222222222222223,0.022698412698412697,0.025196850393700787,254,0.2580327868852459,0.15,0.1808811475409836,488,,,0
UNISGP25,United States Grand Prix,HUL,11.0,9.0,2.0,,,0,0,0,9.9,16.0,0.0,0.0135135135135135,0.0,74,0,0,0,0.01,0.011666666666666667,0.0104,25,0.04238095238095238,0.028095238095238093,0.03632183908045977,87,,,0
UNISGP25,United States Grand Prix,LAW,12.0,14.0,15.0,,,0,0,0,14.1,12.6,0.0,0.0384615384615384,0.0,26,0,0,0,0.01,0.015,0.011000000000000001,10,0.04,0.03,0.03333333333333333,6,,,0
UNISGP25,United States Grand Prix,LEC,3.0,5.0,20.0,,,0,0,0,8.5,5.5,0.0692307692307692,0.2076923076923077,0.1692307692307692,130,0,0,0,0.0724822695035461,0.04680851063829787,0.05388007054673721,567,0.7333108108108108,0.2985135135135135,0.4614646464646464,594,,,0
UNISGP25,United States Grand Prix,NOR,2.0,2.0,1.0,,,0,1,0,3.4,2.6,0.0846153846153846,0.2230769230769231,0.0615384615384615,130,0,0,0,0.13554347826086957,0.2892028985507247,0.2558190045248869,1105,0.8453676470588235,0.7191911764705883,0.7809558823529411,544,,,0
UNISGP25,United States Grand Prix,OCO,19.0,18.0,11.0,,,0,0,0,13.9,16.3,0.0,0.0,0.0,109,0,0,0,0.01,0.015,0.010909090909090908,11,0.01,0.03,0.015,4,,,0
UNISGP25,United States Grand Prix,PIA,7.0,10.0,3.0,,,0,0,0,2.6,2.3,0.1666666666666666,0.3125,0.1041666666666666,48,0,0,0,0.05,0.29208178438661714,0.18169144981412638,1076,0.3539568345323741,0.6954676258992805,0.513345259391771,559,,,0
UNISGP25,United States Grand Prix,RUS,4.0,4.0,7.0,,,0,0,0,6.5,4.0,0.0692307692307692,0.1538461538461538,0.023076923076923,130,0,0,0,0.04657894736842105,0.06552631578947368,0.05390350877192983,456,0.4487333333333334,0.3466666666666666,0.3855166666666667,600,,,0
UNISGP25,United States Grand Prix,SAI,8.0,20.0,19.0,,,0,0,0,6.9,13.5,0.023076923076923,0.1461538461538461,0.0384615384615384,130,0,0,0,0.01,0.011000000000000001,0.010238095238095237,42,0.0425,0.03888888888888889,0.04772413793103448,145,,,0
UNISGP25,United States Grand Prix,STR,16.0,15.0,14.0,,,0,0,0,12.3,15.6,0.0,0.0232558139534883,0.0077519379844961,129,0,0,0,0.01,0.015,0.01125,8,0.01,0.02,0.016,5,,,0
UNISGP25,United States Grand Prix,TSU,13.0,13.0,13.0,,,0,0,0,14.3,13.0,0.0108695652173913,0.0326086956521739,0.0,92,0,0,0,0.01,0.0125,0.010625,16,0.052000000000000005,0.042,0.047142857142857146,21,,,0
UNISGP25,United States Grand Prix,VER,1.0,3.0,5.0,,,0,1,1,4.7,3.2,0.2384615384615384,0.5615384615384615,0.3461538461538461,130,0,0,0,0.8700436205016358,0.34449291166848417,0.586125340599455,3670,0.8962874251497006,0.7095209580838323,0.800254110612855,669,,,0
GRAPDM25,Mexico City Grand Prix,ALB,17.0,4.0,10.0,19.0,16.0,0,0,0,10.3,13.8,0.0,0.1009174311926605,0.0091743119266055,109,0,0,1,0.01,0.01,0.01,15,0.025,0.07,0.045454545454545456,11,,,0
GRAPDM25,Mexico City Grand Prix,ALO,15.0,15.0,12.0,8.0,20.0,0,0,0,11.0,10.0,0.021505376344086,0.1397849462365591,0.0,93,0,0,1,0.01,0.01,0.01,24,0.03,0.06666666666666667,0.05384615384615385,13,,,0
GRAPDM25,Mexico City Grand Prix,ANT,6.0,9.0,2.0,3.0,7.0,0,0,0,7.6,8.5,0.1578947368421052,0.2105263157894736,0.0,19,0,0,1,0.010869565217391304,0.01565217391304348,0.013152173913043479,92,0.1393103448275862,0.08758620689655172,0.09126050420168066,119,,,0
GRAPDM25,Mexico City Grand Prix,ARO,,,15.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,3,0,0,1,,,,0,,,,0,,,0
GRAPDM25,Mexico City Grand Prix,BEA,10.0,7.0,,17.0,17.0,0,0,0,13.7,12.4,0.0,0.0,0.0,23,0,0,1,0.01,0.01,0.01,11,0.19544776119402985,0.38007462686567167,0.3975232774674115,537,,,0
GRAPDM25,Mexico City Grand Prix,BOR,16.0,11.0,5.0,15.0,10.0,0,0,0,13.3,12.8,0.0,0.0,0.0,19,0,0,1,0.01,0.01,0.01,4,0.04,0.03,0.03,4,,,0
GRAPDM25,Mexico City Grand Prix,BRO,,,18.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,2,0,0,1,,,,0,,,,0,,,0
GRAPDM25,Mexico City Grand Prix,COL,20.0,12.0,9.0,18.0,19.0,0,0,0,14.0,16.4,0.0,0.0,0.0,13,0,0,1,0.01,0.01,0.01,4,0.04,0.04,0.03,3,,,0
GRAPDM25,Mexico City Grand Prix,CRA,,,19.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,0,1,,,,0,,,,0,,,0
GRAPDM25,Mexico City Grand Prix,FUO,,,20.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,0,0,0,1,,,,0,,,,0,,,0
GRAPDM25,Mexico City Grand Prix,GAS,18.0,18.0,,20.0,18.0,0,0,0,14.1,15.4,0.0229007633587786,0.0687022900763358,0.0,131,0,0,1,0.01,0.01,0.01,6,0.01,0.04,0.02,3,,,0
GRAPDM25,Mexico City Grand Prix,HAD,9.0,16.0,11.0,14.0,8.0,0,0,0,13.5,9.4,0.0,0.0476190476190476,0.0,21,0,0,1,0.01,0.01,0.01,13,0.05875,0.07125,0.105625,32,,,0
GRAPDM25,Mexico City Grand Prix,HAM,3.0,6.0,,5.0,2.0,0,0,0,7.2,7.5,0.2076923076923077,0.4923076923076923,0.1846153846153846,130,0,0,1,0.07505154639175257,0.02902061855670103,0.06002577319587629,776,0.35,0.1634108527131783,0.3483527131782946,516,,,0
GRAPDM25,Mexico City Grand Prix,HIR,,,16.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,3,0,0,1,,,,0,,,,0,,,0
GRAPDM25,Mexico City Grand Prix,HUL,14.0,19.0,3.0,16.0,14.0,0,0,0,9.3,15.5,0.0,0.0133333333333333,0.0,75,0,0,1,0.01,0.01,0.01,8,0.025,0.04,0.032,10,,,0
GRAPDM25,Mexico City Grand Prix,IWA,,,17.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,2,0,0,1,,,,0,,,,0,,,0
GRAPDM25,Mexico City Grand Prix,LAW,13.0,20.0,,11.0,11.0,0,0,0,13.8,12.5,0.0,0.037037037037037,0.0,27,0,0,1,0.01,0.01,0.01,7,0.02,0.06,0.03,3,,,0
GRAPDM25,Mexico City Grand Prix,LEC,2.0,14.0,1.0,2.0,4.0,0,0,0,8.5,5.1,0.0687022900763358,0.2061068702290076,0.1679389312977099,131,0,0,1,0.11280575539568344,0.0523021582733813,0.1256474820143885,1112,0.836015625,0.408984375,0.6365825242718447,515,,,0
GRAPDM25,Mexico City Grand Prix,LIN,,,6.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,1,0,0,1,,,,0,,,,0,,,0
GRAPDM25,Mexico City Grand Prix,NOR,1.0,8.0,,4.0,1.0,0,0,1,3.4,2.6,0.0839694656488549,0.2290076335877862,0.0610687022900763,131,0,0,1,0.8336850921273031,0.27820770519262983,0.5963822668339607,2391,0.8894827586206897,0.7103448275862069,0.8137204301075269,465,,,0
GRAPDM25,Mexico City Grand Prix,OCO,12.0,17.0,7.0,13.0,12.0,0,0,0,14.2,16.5,0.0,0.0,0.0,110,0,0,1,0.01,0.01,0.01,4,0.04,0.05,0.036000000000000004,5,,,0
GRAPDM25,Mexico City Grand Prix,OWA,,,13.0,,,0,0,0,10.0,10.0,0.0,0.0,0.0,2,0,0,1,,,,0,,,,0,,,0
GRAPDM25,Mexico City Grand Prix,PIA,8.0,3.0,4.0,12.0,5.0,0,1,0,3.2,2.9,0.1632653061224489,0.3061224489795918,0.1020408163265306,49,0,0,1,0.0252,0.21411999999999998,0.12768000000000002,1000,0.13867088607594938,0.605759493670886,0.3504416403785489,634,,,0
GRAPDM25,Mexico City Grand Prix,RUS,4.0,1.0,,6.0,3.0,1,1,0,6.5,4.1,0.0687022900763358,0.1526717557251908,0.0229007633587786,131,0,0,1,0.027395833333333335,0.06354166666666666,0.04191214470284238,387,0.22972972972972971,0.34936936936936935,0.27970786516853935,445,,,0
